id;component;action;target;objectid;edulevel;contextid;contextlevel;contextinstanceid;userid;courseid;anonymous;timecreated
98450;assignsubmission_file;created;submission;79646;2;81980;70;51014;15167;52;0;1425818954
98486;assignsubmission_file;created;submission;79649;2;81390;70;50424;11661;476;0;1425819818
98522;assignsubmission_file;created;submission;79650;2;81980;70;51014;14818;52;0;1425820227
98561;assignsubmission_file;created;submission;79651;2;81070;70;50104;15317;52;0;1425820605
98654;assignsubmission_file;created;submission;79654;2;81980;70;51014;16154;52;0;1425822466
98688;assignsubmission_file;created;submission;79655;2;81980;70;51014;16202;52;0;1425823715
98713;assignsubmission_file;created;submission;79657;2;81980;70;51014;14824;52;0;1425824570
98785;assignsubmission_file;created;submission;79659;2;81980;70;51014;14931;52;0;1425826107
98790;assignsubmission_file;created;submission;79660;2;81980;70;51014;13434;52;0;1425826164
98800;assignsubmission_file;created;submission;79661;2;81726;70;50760;15770;604;0;1425826287
98853;assignsubmission_file;created;submission;79663;2;81980;70;51014;15655;52;0;1425827346
98889;assignsubmission_file;created;submission;79665;2;81726;70;50760;16185;604;0;1425827877
98921;assignsubmission_file;created;submission;79666;2;81980;70;51014;15326;52;0;1425828492
98940;assignsubmission_file;created;submission;79667;2;81980;70;51014;14758;52;0;1425828650
98966;assignsubmission_file;created;submission;79668;2;81980;70;51014;15115;52;0;1425829163
98988;assignsubmission_file;created;submission;79669;2;81980;70;51014;14843;52;0;1425829511
98993;assignsubmission_file;created;submission;79670;2;81980;70;51014;14862;52;0;1425829591
98997;assignsubmission_file;created;submission;79671;2;81390;70;50424;12219;476;0;1425829632
99020;assignsubmission_file;created;submission;79672;2;82432;70;51466;14931;675;0;1425829860
99046;assignsubmission_file;created;submission;79674;2;81980;70;51014;15772;52;0;1425830872
99084;assignsubmission_file;created;submission;79676;2;81669;70;50703;10215;476;0;1425832427
99236;assignsubmission_file;created;submission;79678;2;81669;70;50703;11678;476;0;1425835364
99362;assignsubmission_file;created;submission;79679;2;81980;70;51014;14913;52;0;1425836608
99487;assignsubmission_file;created;submission;79680;2;81980;70;51014;16129;52;0;1425837295
99550;assignsubmission_file;created;submission;79681;2;81980;70;51014;16126;52;0;1425837775
99585;assignsubmission_file;created;submission;79685;2;81980;70;51014;16121;52;0;1425838285
99611;assignsubmission_file;created;submission;79686;2;81980;70;51014;16132;52;0;1425838666
99647;assignsubmission_file;created;submission;79687;2;81980;70;51014;16220;52;0;1425839433
99670;assignsubmission_file;created;submission;79690;2;81669;70;50703;11669;476;0;1425839962
99739;assignsubmission_file;created;submission;79692;2;81980;70;51014;16232;52;0;1425841059
99779;assignsubmission_file;created;submission;79693;2;81980;70;51014;14880;52;0;1425842454
99799;assignsubmission_file;created;submission;79694;2;81980;70;51014;16127;52;0;1425842828
99803;assignsubmission_file;created;submission;79695;2;81980;70;51014;16125;52;0;1425842896
99837;assignsubmission_file;created;submission;79698;2;81669;70;50703;11265;476;0;1425844019
99848;assignsubmission_file;created;submission;79699;2;81669;70;50703;11667;476;0;1425844285
99865;assignsubmission_file;created;submission;79700;2;81669;70;50703;11710;476;0;1425844921
99904;assignsubmission_file;created;submission;79701;2;81980;70;51014;14943;52;0;1425845519
99912;assignsubmission_file;created;submission;79703;2;111575;70;70803;11617;476;0;1425845618
99933;assignsubmission_file;created;submission;79704;2;81980;70;51014;15212;52;0;1425846556
99977;assignsubmission_file;created;submission;79706;2;81669;70;50703;12263;476;0;1425847742
99989;assignsubmission_file;created;submission;79707;2;81070;70;50104;14350;52;0;1425847956
99998;assignsubmission_file;created;submission;79708;2;81070;70;50104;15776;52;0;1425848099
100060;assignsubmission_file;created;submission;79709;2;81390;70;50424;11639;476;0;1425849356
100078;assignsubmission_file;created;submission;79712;2;81980;70;51014;16086;52;0;1425850087
100081;assignsubmission_file;created;submission;79713;2;81669;70;50703;8899;476;0;1425850125
100085;assignsubmission_file;created;submission;79714;2;81980;70;51014;15317;52;0;1425850166
100154;assignsubmission_file;created;submission;79715;2;81980;70;51014;12808;52;0;1425851298
100171;assignsubmission_file;created;submission;79716;2;81070;70;50104;16047;52;0;1425851803
100190;assignsubmission_file;created;submission;79717;2;81980;70;51014;15776;52;0;1425852367
100195;assignsubmission_file;created;submission;79718;2;81980;70;51014;16130;52;0;1425852453
100220;assignsubmission_file;created;submission;79719;2;81070;70;50104;16225;52;0;1425853633
100230;assignsubmission_file;created;submission;79720;2;81669;70;50703;11761;476;0;1425854110
100250;assignsubmission_file;created;submission;79721;2;81669;70;50703;11957;476;0;1425854769
100256;assignsubmission_file;created;submission;79722;2;81980;70;51014;14129;52;0;1425854972
100306;assignsubmission_file;created;submission;79724;2;111575;70;70803;11711;476;0;1425858832
101599;assignsubmission_file;created;submission;79730;2;81980;70;51014;16135;52;0;1425898610
101614;assignsubmission_file;created;submission;79731;2;81390;70;50424;11682;476;0;1425898806
101735;assignsubmission_file;created;submission;79732;2;111575;70;70803;10992;476;0;1425903714
101829;assignsubmission_file;created;submission;79734;2;111575;70;70803;11693;476;0;1425907106
101864;assignsubmission_file;created;submission;79735;2;81980;70;51014;16047;52;0;1425908541
102012;assignsubmission_file;created;submission;79745;2;81980;70;51014;16148;52;0;1425912591
102059;assignsubmission_file;created;submission;79762;2;81390;70;50424;11641;476;0;1425913873
102203;assignsubmission_file;created;submission;79771;2;81980;70;51014;16151;52;0;1425918490
102453;assignsubmission_file;created;submission;79778;2;111575;70;70803;11037;476;0;1425923771
102511;assignsubmission_file;created;submission;79780;2;81089;70;50123;15229;52;0;1425924721
102526;assignsubmission_file;created;submission;79781;2;81089;70;50123;15275;52;0;1425925001
102598;assignsubmission_file;created;submission;79783;2;81390;70;50424;5299;476;0;1425926381
102619;assignsubmission_file;created;submission;79785;2;81089;70;50123;15996;52;0;1425926820
102659;assignsubmission_file;created;submission;79786;2;81980;70;51014;16124;52;0;1425927441
102873;assignsubmission_file;created;submission;79792;2;81390;70;50424;11695;476;0;1425932452
102994;assignsubmission_file;created;submission;79794;2;81390;70;50424;11611;476;0;1425935669
103035;assignsubmission_file;created;submission;79795;2;81980;70;51014;15713;52;0;1425937236
103126;assignsubmission_file;created;submission;79799;2;81980;70;51014;15725;52;0;1425941991
103133;assignsubmission_file;created;submission;79800;2;111775;70;70966;14729;1148;0;1425943629
103138;assignsubmission_file;created;submission;79801;2;81390;70;50424;11633;476;0;1425945538
103143;assignsubmission_file;created;submission;79802;2;81980;70;51014;15152;52;0;1425947842
103447;assignsubmission_file;created;submission;79820;2;81390;70;50424;12000;476;0;1425978510
103495;assignsubmission_file;created;submission;79821;2;81390;70;50424;11676;476;0;1425979924
103683;assignsubmission_file;created;submission;79822;2;81089;70;50123;15560;52;0;1425983371
103757;assignsubmission_file;created;submission;79832;2;81980;70;51014;16152;52;0;1425985649
103899;assignsubmission_file;created;submission;79839;2;81726;70;50760;16050;604;0;1425988180
104115;assignsubmission_file;created;submission;79840;2;81980;70;51014;16153;52;0;1425991474
104354;assignsubmission_file;created;submission;79853;2;81070;70;50104;16037;52;0;1425994004
104551;assignsubmission_file;created;submission;79874;2;81390;70;50424;11654;476;0;1425999561
104699;assignsubmission_file;created;submission;79875;2;81752;70;50786;15768;604;0;1426003187
104968;assignsubmission_file;created;submission;79876;2;81752;70;50786;15393;604;0;1426008965
105139;assignsubmission_file;created;submission;79877;2;81089;70;50123;15655;52;0;1426012089
105158;assignsubmission_file;created;submission;79878;2;81390;70;50424;10999;476;0;1426012318
105281;assignsubmission_file;created;submission;79880;2;81390;70;50424;11849;476;0;1426015315
105289;assignsubmission_file;created;submission;79881;2;81390;70;50424;11459;476;0;1426015716
105338;assignsubmission_file;created;submission;79882;2;81089;70;50123;16138;52;0;1426016849
105468;assignsubmission_file;created;submission;79883;2;81390;70;50424;11629;476;0;1426021376
105475;assignsubmission_file;created;submission;79884;2;81980;70;51014;15227;52;0;1426021443
105562;assignsubmission_file;created;submission;79885;2;81390;70;50424;11690;476;0;1426024562
105572;assignsubmission_file;created;submission;79886;2;82451;70;51485;16119;675;0;1426025308
105598;assignsubmission_file;created;submission;79887;2;81390;70;50424;11632;476;0;1426027004
105714;mod_forum;created;subscription;24950;2;34215;70;21295;16021;52;0;1426055976
105715;mod_forum;created;subscription;24951;2;34223;70;21296;16021;52;0;1426055976
105905;assignsubmission_file;created;submission;79888;2;81089;70;50123;15401;52;0;1426060171
105913;assignsubmission_file;created;submission;79889;2;81089;70;50123;16022;52;0;1426060299
105921;assignsubmission_file;created;submission;79890;2;81089;70;50123;14980;52;0;1426060688
105924;assignsubmission_file;created;submission;79891;2;81089;70;50123;15185;52;0;1426060705
105930;assignsubmission_file;created;submission;79892;2;81089;70;50123;13576;52;0;1426060775
105932;assignsubmission_file;created;submission;79893;2;81089;70;50123;13686;52;0;1426060777
105940;assignsubmission_file;created;submission;79894;2;81089;70;50123;16028;52;0;1426060812
105949;assignsubmission_file;created;submission;79895;2;81089;70;50123;16021;52;0;1426060929
105953;assignsubmission_file;created;submission;79896;2;81089;70;50123;16027;52;0;1426060967
105955;assignsubmission_file;created;submission;79897;2;81089;70;50123;16083;52;0;1426060975
105960;assignsubmission_file;created;submission;79898;2;81089;70;50123;15246;52;0;1426061072
105966;assignsubmission_file;created;submission;79899;2;81089;70;50123;13768;52;0;1426061193
106104;assignsubmission_file;created;submission;79900;2;81752;70;50786;16050;604;0;1426062429
106318;assignsubmission_file;created;submission;79902;2;81089;70;50123;14947;52;0;1426066173
106320;assignsubmission_file;created;submission;79903;2;81089;70;50123;16029;52;0;1426066191
106327;assignsubmission_file;created;submission;79904;2;81089;70;50123;15475;52;0;1426066234
106329;assignsubmission_file;created;submission;79905;2;81089;70;50123;12902;52;0;1426066240
106332;assignsubmission_file;created;submission;79906;2;81089;70;50123;15533;52;0;1426066278
106336;assignsubmission_file;created;submission;79907;2;81089;70;50123;16034;52;0;1426066307
106344;assignsubmission_file;created;submission;79908;2;81089;70;50123;14551;52;0;1426066315
106355;assignsubmission_file;created;submission;79909;2;81089;70;50123;16035;52;0;1426066421
106358;assignsubmission_file;created;submission;79910;2;81089;70;50123;15139;52;0;1426066442
106360;assignsubmission_file;created;submission;79911;2;81089;70;50123;16033;52;0;1426066451
106368;assignsubmission_file;created;submission;79912;2;81089;70;50123;14760;52;0;1426066499
106370;assignsubmission_file;created;submission;79913;2;81089;70;50123;16037;52;0;1426066500
106375;assignsubmission_file;created;submission;79914;2;81089;70;50123;15198;52;0;1426066533
106382;assignsubmission_file;created;submission;79915;2;81089;70;50123;16030;52;0;1426066680
106387;assignsubmission_file;created;submission;79916;2;81089;70;50123;11196;52;0;1426066744
106406;assignsubmission_file;created;submission;79917;2;81726;70;50760;16051;604;0;1426066999
106463;assignsubmission_file;created;submission;79918;2;81089;70;50123;16036;52;0;1426067305
106633;assignsubmission_file;created;submission;79921;2;81752;70;50786;15391;604;0;1426070274
106679;assignsubmission_file;created;submission;79922;2;81752;70;50786;16051;604;0;1426072436
107008;assignsubmission_file;created;submission;79926;2;81089;70;50123;16039;52;0;1426079204
107039;assignsubmission_file;created;submission;79931;2;81089;70;50123;16181;52;0;1426079721
107041;assignsubmission_file;created;submission;79932;2;81089;70;50123;16040;52;0;1426079722
107053;assignsubmission_file;created;submission;79933;2;81089;70;50123;15227;52;0;1426079774
107068;assignsubmission_file;created;submission;79934;2;81089;70;50123;14837;52;0;1426079840
107072;assignsubmission_file;created;submission;79936;2;81089;70;50123;14932;52;0;1426080024
107081;assignsubmission_file;created;submission;79937;2;81089;70;50123;15264;52;0;1426080109
107090;assignsubmission_file;created;submission;79938;2;81089;70;50123;16042;52;0;1426080267
107094;assignsubmission_file;created;submission;79940;2;81089;70;50123;15119;52;0;1426080316
107098;assignsubmission_file;created;submission;79942;2;81089;70;50123;14545;52;0;1426080364
107100;assignsubmission_file;created;submission;79943;2;81089;70;50123;15314;52;0;1426080366
107109;assignsubmission_file;created;submission;79945;2;81089;70;50123;16041;52;0;1426080432
107111;assignsubmission_file;created;submission;79946;2;81089;70;50123;14567;52;0;1426080455
107120;assignsubmission_file;created;submission;79947;2;81089;70;50123;15753;52;0;1426080527
107124;assignsubmission_file;created;submission;79948;2;81089;70;50123;16043;52;0;1426080559
107131;assignsubmission_file;created;submission;79949;2;81089;70;50123;16111;52;0;1426080587
107264;assignsubmission_file;created;submission;79954;2;81980;70;51014;15336;52;0;1426084394
107270;assignsubmission_file;created;submission;79955;2;111775;70;70966;12817;1148;0;1426084424
107457;assignsubmission_file;created;submission;79956;2;82430;70;51464;15728;675;0;1426089496
107539;assignsubmission_file;created;submission;79957;2;81089;70;50123;14848;52;0;1426090416
107897;assignsubmission_file;created;submission;79959;2;82419;70;51453;15728;675;0;1426094814
108011;assignsubmission_file;created;submission;79961;2;81752;70;50786;15792;604;0;1426095620
108155;assignsubmission_file;created;submission;79963;2;82386;70;51420;15728;675;0;1426096696
108193;assignsubmission_file;created;submission;79964;2;81752;70;50786;15720;604;0;1426096845
108249;assignsubmission_file;created;submission;79965;2;82432;70;51466;15728;675;0;1426097414
108320;assignsubmission_file;created;submission;79967;2;81752;70;50786;15961;604;0;1426098187
